Cluster,quarter,FCG<=2,tot_meb,fatalities,r3s,ramadan_days
Radfan,2024Q2,0.666666667,0.791347612,0,1.166,10
Radfan,2024Q3,0.76,0.788507878,0,1.885,0
Radfan,2024Q4,0.8,0.716043493,,0.67,0
Radfan,2025Q1,0.722222222,0.684042739,,-1.066,30
Radfan,2025Q2,0.793814433,0.650640145,,-1.139,0
Radfan,2025Q3,0.808510638,0.748137043,,1.629,0
Radfan,2025Q4,0.849462366,0.838816782,0,-0.729,0
Radman,2024Q2,0.75862069,1.507723509,,0.996,10
Radman,2024Q3,0.826086957,1.491040562,,1.687,0
Radman,2024Q4,0.857142857,1.547895694,,2.632,0
Radman,2025Q1,0.827160494,1.610671767,,-1.039,30
Radman,2025Q2,0.875,1.61440967,,-1.207,0
Radman,2025Q3,0.855555556,1.723269505,0,0.763,0
Radman,2025Q4,0.847826087,2.47385358,,-0.191,0
Radman Al Awad,2023Q4,0.777777778,1.576197038,0,0.301,
Radman Al Awad,2024Q1,0.5,1.506659077,0,0.117,22
Radum,2024Q2,0.923076923,0.741032087,,-0.161,10
Radum,2024Q3,0.541666667,0.677007205,0,1.347,0
Radum,2024Q4,0.57,0.646142518,0,-0.397,0
Radum,2025Q1,0.717391304,0.628224583,,-0.276,30
Radum,2025Q2,0.604395604,0.626608879,0,-1.363,0
Radum,2025Q3,0.533333333,0.737104012,,0.674,0
Radum,2025Q4,0.626373626,0.844473259,,-0.508,0
Rajuzah,2023Q4,0.666666667,1.122622723,,1.21,
Rajuzah,2024Q1,0.653061224,1.138800961,1,0.488,22
Rajuzah,2024Q2,0.762886598,1.16141129,1,-0.659,10
Rajuzah,2024Q3,0.806451613,1.167453316,,1.81,0
Rajuzah,2024Q4,0.802469136,1.180778345,,2.363,0
Rajuzah,2025Q1,0.7,1.129769223,,-0.283,30
Rajuzah,2025Q2,0.760869565,1.096933625,,-1.578,0
Rajuzah,2025Q3,0.793814433,1.173922384,,1.852,0
Rajuzah,2025Q4,0.796610169,1.234795967,,-0.003,0
Rakhyah,2025Q4,0.547368421,1.053674796,,0.174,0
Rasad,2023Q4,0.628205128,10.6152513,,0.119,
Rasad,2024Q1,0.694444444,857.1428571,,-0.644,22
Rassd,2024Q2,0.704,116.6933547,,0.897,10
Rassd,2024Q3,0.795698925,8.780938687,,2.433,0
Rassd,2024Q4,0.87628866,4.847766661,,1.071,0
Rassd,2025Q1,0.760416667,2.920156766,,-0.891,30
Rassd,2025Q2,0.802083333,2.676096722,,-1.529,0
Rassd,2025Q3,0.760869565,3.641267701,,0.713,0
Rassd,2025Q4,0.811111111,0.483710724,,-0.805,0
Raydah,2023Q4,0.388888889,0.993105923,,0.536,
Raydah,2024Q1,0.631578947,0.990820527,,-0.283,22
Raydah,2024Q2,0.465116279,1.10098266,1,-0.502,10
Raydah,2024Q3,0.583333333,1.179138322,0,1.642,0
Raydah,2024Q4,0.676767677,1.179138322,0,1.418,0
Raydah,2025Q1,0.574257426,1.129769223,0,-0.228,30
Raydah,2025Q2,0.625,1.096933625,1,-1.346,0
Raydah,2025Q3,0.604166667,1.173922384,,1.637,0
Raydah,2025Q4,0.692307692,1.234795967,,-0.653,0
Rudum,2024Q1,0.5,0.762830211,,0.989,22
Sa'adah,2023Q4,0.3,1.335502806,,0.887,
Sa'adah,2024Q1,0.357142857,1.360671249,4,0.284,22
Sa'dah,2024Q2,0.530612245,1.278805357,0,-0.347,10
Sa'dah,2024Q3,0.432989691,1.233926434,0,2.12,0
Sa'dah,2024Q4,0.572815534,1.252011954,1,1.56,0
Sa'dah,2025Q1,0.53125,1.26428148,4,0.67,30
Sa'dah,2025Q2,0.583333333,1.096933625,60,-1.441,0
Sa'dah,2025Q3,0.548387097,1.102475694,,1.567,0
Sa'dah,2025Q4,0.621052632,1.234795967,3,0.124,0
Sa'dah-Cluster24,2023Q4,0.411764706,1.171582998,6,2.259,
Sa'dah-Cluster24,2024Q1,0.537414966,1.186529874,6,-0.187,22
Sa'dah-Cluster24,2024Q2,0.621621622,1.239331264,2,-0.679,10
Sa'dah-Cluster24,2024Q3,0.5625,1.296396922,1,1.796,0
Sa'dah-Cluster24,2024Q4,0.747572816,1.29420064,0,1.1585,0
Sa'dah-Cluster24,2025Q1,0.773195876,1.327584594,,1.016,30
Sa'dah-Cluster24,2025Q2,0.62244898,1.096933625,0,-0.979,0
Sa'dah-Cluster24,2025Q3,0.683673469,1.343756614,1,1.887,0
Sa'dah-Cluster24,2025Q4,0.604166667,1.234795967,4,-0.008,0
Sa'fan,2023Q4,0.5,1.004763322,,1.138,
Sa'fan,2024Q1,0.470588235,1.004763322,,0.385,22
Sa'fan,2024Q2,0.603603604,1.061153907,,-0.035,10
Sa'fan,2024Q3,0.697916667,1.091791347,,1.006,0
Sa'fan,2024Q4,0.615384615,1.091791347,,1.376,0
Sa'fan,2025Q1,0.711340206,1.129769223,,0.289,30
Sa'fan,2025Q2,0.548387097,1.096933625,,-1.116,0
Sa'fan,2025Q3,0.440860215,1.173922384,,1.71,0
Sa'fan,2025Q4,0.622222222,1.234795967,,-0.62,0
Sabah,2023Q4,0.577777778,1.576197038,,0.203,
Sabah,2024Q1,0.596153846,1.506659077,,-0.343,22
Sabah,2024Q2,0.724489796,1.507723509,,0.843,10
Sabah,2024Q3,0.797979798,1.491040562,,1.78,0
Sabah,2024Q4,0.787878788,1.547895694,,2.026,0
Sabah,2025Q1,0.773195876,1.610671767,,-1.126,30
Sabah,2025Q2,0.849462366,1.61440967,,-1.399,0
Sabah,2025Q3,0.774193548,1.723269505,0,0.944,0
Sabah,2025Q4,0.739130435,2.47385358,,-0.408,0
Sabir Al Mawadim,2025Q4,0.56043956,1.053674796,2,-0.698,0
Sah,2023Q4,0,0.547298279,,1.02,
Sah,2024Q1,0,0.530858838,,0.279,22
Sah,2024Q2,0.688172043,0.528592469,,0.32,10
Sah,2024Q3,0.656565657,0.498485402,,1.499,0
Sah,2024Q4,0.613636364,0.498376723,,0.014,0
Sah,2025Q1,0.648351648,0.510666955,,-1.001,30
Sah,2025Q2,0.741176471,0.486644666,,-2.019,0
Sah,2025Q3,0.723684211,0.604958937,,1.228,0
Sah,2025Q4,0.703296703,0.701494931,18,0.225,0
Sahar,2023Q4,0.344262295,1.278247192,,1.159,
Sahar,2024Q1,0.363636364,1.295375998,2,-0.525,22
Sahar,2024Q2,0.555555556,1.268245454,,-0.587,10
Sahar,2024Q3,0.551020408,1.253160114,,2.011,0
Sahar,2024Q4,0.61,1.259224486,,1.522,0
Sahar,2025Q1,0.55,1.266917532,1,0.19,30
Sahar,2025Q2,0.59375,1.096933625,3,-1.551,0
Sahar,2025Q3,0.581632653,1.266742473,1,1.502,0
Sahar,2025Q4,0.452631579,1.234795967,,-0.143,0
Salah,2024Q2,0.485714286,0.860652383,7,,10
Salah,2024Q3,0.547368421,0.799139316,4,,0
Salah,2024Q4,0.597701149,0.745477211,4,,0
Salah,2025Q1,0.553191489,0.693493855,1,,30
Salah,2025Q2,0.569892473,0.656054021,23,,0
Salah,2025Q3,0.555555556,0.685216903,15,,0
Salah,2025Q4,0.516129032,0.701539945,18,,0
Salh,2023Q4,0.526315789,0.864107428,7,,
Salh,2024Q1,0.391891892,0.860485516,6,,22
Sama,2023Q4,1,0.864107428,,0.108,
Sama,2024Q1,0.833333333,0.860485516,1,0.026,22
Sami',2024Q2,0.578125,0.860652383,,1.901,10
Sami',2024Q3,0.793103448,0.799139316,,1.518,0
Sami',2024Q4,0.755102041,0.745477211,0,1.011,0
Sami',2025Q1,0.6875,0.693493855,,-0.885,30
Sami',2025Q2,0.8125,0.656054021,,-0.837,0
Sami',2025Q3,0.8,0.685216903,,1.904,0
Sami',2025Q4,0.6,0.701539945,,-0.518,0
Sana'a City-Cluster4,2023Q4,0.384279476,1.184502127,1,0.7695,
Sana'a City-Cluster4,2024Q1,0.344537815,1.178513046,2,-0.483,22
Sana'a City-Cluster4,2024Q2,0.371428571,1.109843476,1,-0.1965,10
Sana'a City-Cluster4,2024Q3,0.46875,1.108277522,3,1.535,0
Sana'a City-Cluster4,2024Q4,0.445544554,1.108277522,2,1.741,0
Sana'a City-Cluster4,2025Q1,0.504854369,1.108277522,22,-0.654,30
Sana'a City-Cluster5,2023Q4,0.384615385,1.184502127,1,1.07,
Sana'a City-Cluster5,2024Q1,0.310810811,1.178513046,1,-0.506,22
Sana'a City-Cluster5,2024Q2,0.307692308,1.109843476,4,-0.361,10
Sana'a City-Cluster5,2024Q3,0.541666667,1.108277522,1,1.479,0
Sana'a City-Cluster5,2024Q4,0.479591837,1.108277522,11,1.966,0
Sana'a City-Cluster5,2025Q1,0.447916667,1.108277522,1,-0.676,30
Sana'a-Cluster25,2023Q4,0.415584416,1.004763322,2,0.913,
Sana'a-Cluster25,2024Q1,0.436363636,1.004763322,0,-0.17475,22
Sana'a-Cluster25,2024Q2,0.385542169,1.061153907,0,-0.1425,10
Sana'a-Cluster25,2024Q3,0.536082474,1.091791347,3,1.45875,0
Sana'a-Cluster25,2024Q4,0.485148515,1.091791347,8,1.59125,0
Sana'a-Cluster25,2025Q1,0.480392157,1.129769223,7,-0.64725,30
Sana'a-Cluster25,2025Q2,0.59375,1.096933625,53,-1.282,0
Sana'a-Cluster25,2025Q3,0.616161616,1.173922384,9,1.28475,0
Sana'a-Cluster26,2023Q4,0.438679245,1.004763322,0,0.9945,
Sana'a-Cluster26,2024Q1,0.455555556,1.004763322,0,-0.2585,22
Sana'a-Cluster26,2024Q2,0.37804878,1.061153907,3,0.133,10
Sana'a-Cluster26,2024Q3,0.556701031,1.091791347,2,1.389,0
Sana'a-Cluster26,2024Q4,0.653061224,1.091791347,2,1.786,0
Sana'a-Cluster26,2025Q1,0.56122449,1.129769223,5,-0.467,30
Sana'a-Cluster26,2025Q2,0.75,1.096933625,4,-1.101,0
Sana'a-Cluster26,2025Q3,0.580645161,1.173922384,6,0.9205,0
Sana'a-Cluster27,2023Q4,0.419047619,1.004763322,0,0.941333333,
Sana'a-Cluster27,2024Q1,0.534351145,1.004763322,1,0.256,22
Sana'a-Cluster27,2024Q2,0.538461538,1.061153907,2,-0.261333333,10
Sana'a-Cluster27,2024Q3,0.551020408,1.091791347,0,1.26,0
Sana'a-Cluster27,2024Q4,0.568627451,1.091791347,0,1.542333333,0
Sana'a-Cluster27,2025Q1,0.510204082,1.129769223,0,0.159333333,30
Sana'a-Cluster27,2025Q2,0.525773196,1.096933625,8,-1.306333333,0
Sanhan wa Bani Bahlul,2025Q4,0.462365591,1.234795967,6,-0.184,0
Saqayn,2023Q4,0.5,1.602077702,0,1.505,
Saqayn,2024Q1,0.454545455,1.602118032,0,-0.701,22
Saqin,2024Q2,0.610526316,1.623091454,,-0.636,10
Saqin,2024Q3,0.680412371,1.619447768,,2.027,0
Saqin,2024Q4,0.642857143,1.616734688,,1.227,0
Saqin,2025Q1,0.73,1.614458686,22,0.31,30
Saqin,2025Q2,0.697916667,1.096933625,,-1.345,0
Saqin,2025Q3,0.644444444,1.632002695,,1.657,0
Saqin,2025Q4,0.633333333,1.234795967,,-0.013,0
Sarar,2023Q4,0.705882353,1.093098497,0,0.404,
Sarar,2024Q1,0.882352941,1.109737096,,-0.683,22
Sarar,2024Q2,0.739583333,1.116843126,0,0.969,10
Sarar,2024Q3,0.8625,0.897963053,,1.89,0
Sarar,2024Q4,0.897435897,0.833475804,,0.778,0
Sarar,2025Q1,0.767123288,0.775439996,,-1,30
Sarar,2025Q2,0.862068966,0.747136606,,-1.579,0
Sarar,2025Q3,0.826666667,0.798420255,0,1.348,0
Sarar,2025Q4,0.866666667,0.483710724,,-0.558,0
Sayhut,2023Q4,0.34,1.006797213,,1.202,
Sayhut,2024Q1,0.226190476,0.929413732,0,0.197,22
Sayhut,2024Q2,0.466666667,0.91872448,,0.191,10
Sayhut,2024Q3,0.448,0.916577555,,1.902,0
Sayhut,2024Q4,0.431034483,0.757799322,,-0.417,0
Sayhut,2025Q1,0.54954955,0.673414676,,-0.767,30
Sayhut,2025Q2,0.615384615,0.698687628,,-1.108,0
Sayhut,2025Q3,0.633928571,0.951404296,,1.275,0
Sayhut,2025Q4,0.505263158,1.359610542,,-0.261,0
Sayun,2023Q4,0.465838509,0.56731706,,0.335,
Sayun,2024Q1,0.460829493,0.496844183,,0.158,22
Sayun,2024Q2,0.57,0.424584379,1,0.958,10
Sayun,2024Q3,0.674418605,0.408110423,0,1.669,0
Sayun,2024Q4,0.55952381,0.530272166,3,-0.92,0
Sayun,2025Q1,0.729166667,0.630503974,1,-0.918,30
Sayun,2025Q2,0.708333333,0.572170654,,-1.997,0
Sayun,2025Q3,0.673913043,0.773116484,0,1.138,0
Sayun,2025Q4,0.677083333,0.910278322,31,0.342,0
Shabwah-Cluster23,2023Q4,0,0.807642028,,-0.1015,
Shabwah-Cluster23,2024Q1,1,0.762830211,,-0.16,22
Shabwah-Cluster23,2024Q2,0.636363636,0.741032087,,0.965,10
Shabwah-Cluster23,2024Q3,0.872727273,0.677007205,,1.439,0
Shabwah-Cluster23,2024Q4,0.864864865,0.646142518,,0.6415,0
Shabwah-Cluster23,2025Q1,0.877777778,0.628224583,2,-1.2805,30
Shabwah-Cluster23,2025Q2,0.869047619,0.626608879,,-2.0465,0
Shabwah-Cluster23,2025Q3,0.791208791,0.737104012,,1.054,0
Shaharah,2023Q4,0.80952381,0.96894526,,1.264,
Shaharah,2024Q1,0.8,0.970454015,2,-0.024,22
Shaharah,2024Q2,0.752475248,1.271859942,1,-0.846,10
Shaharah,2024Q3,0.760416667,1.576044129,,1.856,0
Shaharah,2024Q4,0.802083333,1.576044129,,1.554,0
Shaharah,2025Q1,0.73,1.129769223,,0.246,30
Shaharah,2025Q2,0.854166667,1.096933625,,-1.564,0
Shaharah,2025Q3,0.831578947,1.173922384,,1.756,0
Shaharah,2025Q4,0.819148936,1.234795967,0,-0.376,0
Shar'ab Ar Rawnah,2024Q2,0.527777778,0.860652383,,1.717,10
Shar'ab Ar Rawnah,2024Q3,0.567010309,0.799139316,,1.013,0
Shar'ab Ar Rawnah,2024Q4,0.577319588,0.745477211,0,0.877,0
Shar'ab Ar Rawnah,2025Q1,0.480392157,0.693493855,0,-0.402,30
Shar'ab Ar Rawnah,2025Q2,0.541666667,0.656054021,3,-1.082,0
Shar'ab Ar Rawnah,2025Q3,0.64893617,0.685216903,0,1.677,0
Shar'ab Ar Rawnah,2025Q4,0.538461538,0.701539945,2,-0.551,0
Shar'ab As Salam,2024Q2,0.518518519,0.860652383,,1.66,10
Shar'ab As Salam,2024Q3,0.577319588,0.799139316,2,1.241,0
Shar'ab As Salam,2024Q4,0.67961165,0.745477211,,0.701,0
Shar'ab As Salam,2025Q1,0.541666667,0.693493855,0,-0.295,30
Shar'ab As Salam,2025Q2,0.6875,0.656054021,,-1.087,0
Shar'ab As Salam,2025Q3,0.586956522,0.685216903,0,1.673,0
Shar'ab As Salam,2025Q4,0.5625,0.701539945,0,-0.491,0
Shara'b Ar Rawnah,2023Q4,0.225806452,0.864107428,1,1.436,
Shara'b Ar Rawnah,2024Q1,0.275862069,0.860485516,,0.622,22
Shara'b As Salam,2023Q4,0.423076923,0.864107428,,1.319,
Shara'b As Salam,2024Q1,0.636363636,0.860485516,,0.631,22
Sharas,2023Q4,0.588235294,1.120629222,,1.081,
Sharas,2024Q1,0.677419355,1.128366965,,-1.161,22
Sharas,2024Q2,0.706521739,1.154723506,,-0.791,10
Sharas,2024Q3,0.64516129,1.170092437,,1.601,0
Sharas,2024Q4,0.635416667,1.182163517,,0.572,0
Sharas,2025Q1,0.741935484,1.134201207,,-0.85,30
Sharas,2025Q2,0.774193548,1.129657011,,-1.36,0
Sharas,2025Q3,0.627659574,1.135479122,,1.813,0
Sharas,2025Q4,0.714285714,1.234795967,,-1.238,0
Shibam,2023Q4,0,0.547298279,,0.432,
Shibam,2024Q1,0.5,0.530858838,,0.241,22
Shibam,2024Q2,0.652173913,0.528592469,1,0.914,10
Shibam,2024Q3,0.697916667,0.498485402,,1.504,0
Shibam,2024Q4,0.666666667,0.498376723,0,-1.07,0
Shibam,2025Q1,0.627659574,0.510666955,1,-1.038,30
Shibam,2025Q2,0.734042553,0.486644666,1,-1.941,0
Shibam,2025Q3,0.655555556,0.604958937,,1.013,0
Shibam,2025Q4,0.677777778,0.701494931,1,0.443,0
Shibam Kawkaban,2023Q4,0.411764706,1.001350313,,0.592,
Shibam Kawkaban,2024Q1,0.344827586,1.020915349,,-0.429,22
Shibam Kawkaban,2024Q2,0.394495413,1.047135747,,-0.599,10
Shibam Kawkaban,2024Q3,0.40625,1.0702168,,1.398,0
Shibam Kawkaban,2024Q4,0.4375,1.127734519,,0.958,0
Shibam Kawkaban,2025Q1,0.444444444,1.16388995,,-0.129,30
Shibam Kawkaban,2025Q2,0.505376344,1.096933625,,-1.266,0
Shibam Kawkaban,2025Q3,0.516129032,1.173922384,,1.147,0
Shibam Kawkaban,2025Q4,0.483516484,1.234795967,,-0.757,0
Shu'ub,2025Q2,0.479166667,1.096933625,16,-1.171,0
Shu'ub,2025Q3,0.567010309,1.173922384,0,0.881,0
Shu'ub,2025Q4,0.494505495,1.234795967,1,-0.583,0
Sibah,2023Q4,1,1.093098497,,0.039,
Sibah,2024Q2,0.723404255,1.116843126,,0.929,10
Sibah,2024Q3,0.794871795,0.897963053,,2.498,0
Sibah,2024Q4,0.820512821,0.833475804,,1.428,0
Sibah,2025Q1,0.77027027,0.775439996,,-0.898,30
Sibah,2025Q2,0.857142857,0.747136606,,-1.66,0
Sibah,2025Q3,0.763888889,0.798420255,,0.356,0
Sibah,2025Q4,0.849462366,0.483710724,,-0.807,0
Socotra-Cluster36,2024Q2,0.384615385,2.5761466,0,2.5795,10
Socotra-Cluster36,2024Q3,0.366666667,2.49432541,,-0.164,0
Socotra-Cluster36,2024Q4,0.5,2.186794498,,0.516,0
Socotra-Cluster36,2025Q1,0.577777778,1.843583856,0,-0.2065,30
Socotra-Cluster36,2025Q2,0.625,1.625989729,0,-0.6365,0
Socotra-Cluster36,2025Q3,0.688311688,2.529728136,,0.1295,0
Socotra-Cluster36,2025Q4,0.627659574,2.814716286,,-0.6535,0
Suwayr,2023Q4,0.666666667,0.927849587,,1.696,
Suwayr,2024Q1,0.714285714,0.950594043,1,-0.26,22
Suwayr,2024Q2,0.802816901,1.187894762,2,-0.661,10
Suwayr,2024Q3,0.9,1.360544218,6,1.762,0
Suwayr,2024Q4,0.77027027,1.360544218,,1.305,0
Suwayr,2025Q1,0.869047619,1.129769223,,0.179,30
Suwayr,2025Q2,0.829787234,1.096933625,,-1.322,0
Suwayr,2025Q3,0.752688172,1.173922384,3,1.789,0
Suwayr,2025Q4,0.755319149,1.234795967,,-0.302,0
Ta'iz-Cluster10,2024Q1,0,0.860485516,,0.384,22
Ta'iz-Cluster10,2024Q2,0.532258065,0.860652383,1,1.83,10
Ta'iz-Cluster10,2024Q3,0.475409836,0.799139316,0,1.031,0
Ta'iz-Cluster10,2024Q4,0.48,0.745477211,1,1.0895,0
Ta'iz-Cluster10,2025Q1,0.527472527,0.693493855,,-0.5605,30
Ta'iz-Cluster10,2025Q2,0.52688172,0.656054021,0,-1.367,0
Ta'iz-Cluster10,2025Q3,0.53125,0.685216903,0,1.8415,0
Ta'iz-Cluster10,2025Q4,0.523529412,0.701539945,0,-0.413,0
Ta'iz-Cluster11,2023Q4,0.634920635,1.197174411,2,0.4405,
Ta'iz-Cluster11,2024Q1,0.64516129,1.087939722,3,0.3975,22
Ta'iz-Cluster11,2024Q2,0.640776699,1.14481291,3,1.912,10
Ta'iz-Cluster11,2024Q3,0.628865979,1.087026242,0,1.138,0
Ta'iz-Cluster11,2024Q4,0.693181818,1.124417102,0,0.7825,0
Ta'iz-Cluster11,2025Q1,0.655555556,1.072165618,6,-0.578,30
Ta'iz-Cluster11,2025Q2,0.802083333,1.082473213,4,-1.0775,0
Ta'iz-Cluster12,2023Q4,0.5,0.864107428,2,0.959,
Ta'iz-Cluster12,2024Q1,0.333333333,0.860485516,1,0.316,22
Ta'iz-Cluster12,2024Q2,0.616161616,0.860652383,1,1.889,10
Ta'iz-Cluster12,2024Q3,0.566666667,0.799139316,9,1.322,0
Ta'iz-Cluster12,2024Q4,0.788235294,0.745477211,0,0.639,0
Ta'iz-Cluster12,2025Q1,0.611111111,0.693493855,9,-0.635,30
Ta'iz-Cluster12,2025Q2,0.6875,0.656054021,0,-0.953,0
Ta'iz-Cluster12,2025Q3,0.618421053,0.685216903,6,1.579,0
Ta'iz-Cluster13,2023Q4,0.380952381,0.815511793,4,1.206,
Ta'iz-Cluster13,2024Q1,0.317073171,0.858829844,8,0.359,22
Ta'iz-Cluster13,2024Q2,0.422680412,0.840781401,10,1.935,10
Ta'iz-Cluster13,2024Q3,0.542168675,0.750586396,4,1.189,0
Ta'iz-Cluster13,2024Q4,0.466019417,0.682070695,19,0.621,0
Ta'iz-Cluster13,2025Q1,0.389473684,0.620233621,12,-0.5,30
Ta'iz-Cluster9,2023Q4,0,0.864107428,1,-0.0855,
Ta'iz-Cluster9,2024Q1,0.166666667,0.860485516,0,0.1565,22
Ta'iz-Cluster9,2024Q2,0.463157895,0.860652383,1,1.5195,10
Ta'iz-Cluster9,2024Q3,0.438596491,0.799139316,5,0.919,0
Ta'iz-Cluster9,2024Q4,0.394230769,0.745477211,6,1.224,0
Ta'iz-Cluster9,2025Q1,0.451612903,0.693493855,3,-0.863,30
Ta'iz-Cluster9,2025Q2,0.5625,0.656054021,0,-1.7145,0
Ta'iz-Cluster9,2025Q3,0.515151515,0.685216903,0,1.8485,0
Thula,2023Q4,0.363636364,0.96894526,,0.628,
Thula,2024Q1,0.318181818,0.970454015,,-0.643,22
Thula,2024Q2,0.505263158,1.271859942,,-0.602,10
Thula,2024Q3,0.556701031,1.576044129,,1.57,0
Thula,2024Q4,0.587628866,1.576044129,,1.181,0
Thula,2025Q1,0.59,1.129769223,,-0.266,30
Thula,2025Q2,0.623655914,1.096933625,,-1.257,0
Thula,2025Q3,0.586956522,1.173922384,,1.402,0
Thula,2025Q4,0.559139785,1.234795967,,-0.819,0
Tuban,2023Q4,0.285714286,0.780325964,,-0.354,
Tuban,2024Q1,0.375,0.842134752,4,-0.539,22
Tuban,2024Q2,0.617647059,0.791347612,0,1.356,10
Tuban,2024Q3,0.701030928,0.788507878,1,1.355,0
Tuban,2024Q4,0.727272727,0.716043493,0,0.158,0
Tuban,2025Q1,0.663366337,0.684042739,2,-1.35,30
Tuban,2025Q2,0.635416667,0.650640145,1,-1.093,0
Tuban,2025Q3,0.724489796,0.748137043,,2.243,0
Tuban,2025Q4,0.62,0.838816782,1,-0.611,0
Tur Al Bahah,2023Q4,0.48,0.780325964,1,-0.432,
Tur Al Bahah,2024Q1,0.5,0.842134752,,-0.297,22
Tur Al Bahah,2024Q2,0.754901961,0.791347612,0,1.379,10
Tur Al Bahah,2024Q3,0.804123711,0.788507878,1,1.595,0
Tur Al Bahah,2024Q4,0.853658537,0.716043493,1,0.249,0
Tur Al Bahah,2025Q1,0.783018868,0.684042739,3,-1.06,30
Tur Al Bahah,2025Q2,0.791666667,0.650640145,0,-1.297,0
Tur Al Bahah,2025Q3,0.808080808,0.748137043,0,2.105,0
Tur Al Bahah,2025Q4,0.869565217,0.838816782,7,-0.725,0
Usaylan,2023Q4,0.545454545,0.807642028,4,0.499,
Usaylan,2024Q1,0.5,0.762830211,1,0.14,22
Utmah,2023Q4,0.542857143,1.156397895,,1.432,
Utmah,2024Q1,0.340909091,1.162363568,,-0.002,22
Wadhrah,2023Q4,0.6,1.120629222,,1.425,
Wadhrah,2024Q1,1,1.128366965,,-0.041,22
Wadi Al Ayn,2023Q4,0.6,0.547298279,,0.847,
Wadi Al Ayn,2024Q1,0.7,0.530858838,0,0.26,22
Wadi Al Ayn,2024Q2,0.593406593,0.528592469,,1.014,10
Wadi Al Ayn,2024Q3,0.711111111,0.498485402,0,1.391,0
Wadi Al Ayn,2024Q4,0.684210526,0.498376723,,-0.565,0
Wadi Al Ayn,2025Q1,0.652173913,0.510666955,3,-1.193,30
Wadi Al Ayn,2025Q2,0.706521739,0.486644666,3,-1.984,0
Wadi Al Ayn,2025Q3,0.692307692,0.604958937,,1.182,0
Wadi Al Ayn,2025Q4,0.611111111,0.701494931,5,0.428,0
Wadrah,2024Q2,0.711340206,1.154723506,,-0.604,10
Wadrah,2024Q3,0.720430108,1.170092437,,1.405,0
Wadrah,2024Q4,0.705263158,1.182163517,,1.058,0
Wadrah,2025Q1,0.691489362,1.134201207,,0.357,30
Wadrah,2025Q2,0.75,1.129657011,,-1,0
Wadrah,2025Q3,0.681318681,1.135479122,,1.882,0
Wadrah,2025Q4,0.666666667,1.234795967,,-0.408,0
Wald Rabi',2023Q4,0.857142857,1.576197038,,0.458,
Wald Rabi',2024Q1,0.904761905,1.506659077,0,-0.073,22
Wald Rabi',2024Q2,0.762886598,1.507723509,0,0.507,10
Wald Rabi',2024Q3,0.838709677,1.491040562,8,1.471,0
Wald Rabi',2024Q4,0.840425532,1.547895694,1,2.36,0
Wald Rabi',2025Q1,0.831578947,1.610671767,0,-0.913,30
Wald Rabi',2025Q2,0.838709677,1.61440967,,-1.357,0
Wald Rabi',2025Q3,0.869565217,1.723269505,,0.823,0
Wald Rabi',2025Q4,0.79787234,2.47385358,,-0.311,0
Washhah,2023Q4,0.4,1.120629222,,1.958,
Washhah,2024Q1,0.777777778,1.128366965,,-0.027,22
Washhah,2024Q2,0.828282828,1.154723506,,-0.591,10
Washhah,2024Q3,0.831683168,1.170092437,,1.636,0
Washhah,2024Q4,0.776470588,1.182163517,,1.373,0
Washhah,2025Q1,0.715909091,1.134201207,,0.359,30
Washhah,2025Q2,0.791666667,1.129657011,0,-0.965,0
Washhah,2025Q3,0.813333333,1.135479122,,1.862,0
Washhah,2025Q4,0.725274725,1.234795967,,-0.26,0
Wusab Al Aali,2024Q2,0.666666667,1.150078472,,0.862,10
Wusab Al Aali,2024Q3,0.659793814,1.140624951,0,1.303,0
Wusab Al Aali,2024Q4,0.717171717,1.154466633,,1.129,0
Wusab Al Aali,2025Q1,0.597938144,1.161934499,,-0.228,30
Wusab Al Aali,2025Q2,0.65625,1.154629246,,-0.989,0
Wusab Al Aali,2025Q3,0.652173913,1.205202215,2,0.993,0
Wusab Al Aali,2025Q4,0.595744681,1.234795967,0,-0.741,0
Wusab Al Ali,2023Q4,0.563829787,1.156397895,,1.643,
Wusab Al Ali,2024Q1,0.428571429,1.162363568,,0.203,22
Wusab As Safil,2023Q4,0.535714286,1.156397895,1,1.399,
Wusab As Safil,2024Q1,0.612903226,1.162363568,,0.318,22
Wusab As Safil,2024Q2,0.628099174,1.150078472,,1.144,10
Wusab As Safil,2024Q3,0.78125,1.140624951,,1.078,0
Wusab As Safil,2024Q4,0.69,1.154466633,,1.344,0
Wusab As Safil,2025Q1,0.67,1.161934499,,-0.261,30
Wusab As Safil,2025Q2,0.71875,1.154629246,,-0.91,0
Wusab As Safil,2025Q3,0.625,1.205202215,1,1.15,0
Wusab As Safil,2025Q4,0.544444444,1.234795967,0,-0.037,0
Yab'uth,2024Q2,0.720430108,0.528592469,,0.104,10
Yab'uth,2024Q3,0.695652174,0.498485402,,1.026,0
Yab'uth,2024Q4,0.695121951,0.498376723,,0.299,0
Yab'uth,2025Q1,0.758241758,0.510666955,,-1.193,30
Yab'uth,2025Q2,0.770114943,0.486644666,,-1.878,0
Yab'uth,2025Q3,0.810126582,0.604958937,,0.418,0
Yab'uth,2025Q4,0.70212766,0.701494931,,-0.453,0
Yabuth,2023Q4,0.545454545,0.547298279,,0.326,
Yabuth,2024Q1,0.578947368,0.530858838,,0.322,22
Yafa'a,2023Q4,0.64516129,0.780325964,,-0.042,
